site,TIMESTAMP,GPP_NT_VUT_REF,TA_F,VPD_F,SW_IN_F,PA_F,P_F,WS_F,LE_F_MDS,H_F_MDS,PPFD_IN,NETRAD
US-Ha1,2019-09-17,9.14651,14.037,5.881,193.312,99.478,0.0,2.255,45.7561,22.1,371.7541666666666,95.16666666666669
US-Ha1,2019-09-18,8.51211,11.05,4.616,181.38,99.949,0.0,2.6,35.0779,33.7806,348.80833333333334,95.79166666666669
US-Ha1,2019-09-19,7.79239,12.083,6.521,231.805,100.071,0.0,1.107,44.9408,43.5958,445.7791666666666,121.41666666666669
US-Ha1,2019-09-20,8.34757,16.108,8.263,226.393,99.667,0.0,1.544,61.7084,21.1667,435.3708333333333,118.375
US-Ha1,2019-09-21,6.80245,20.471,9.906,222.521,99.697,0.0,1.475,55.8475,-0.708333,427.925,122.70833333333331
US-Ha1,2019-09-22,7.58854,20.733,8.985,214.279,99.381,0.0,1.739,50.5758,16.9171,412.075,118.125
US-Ha1,2019-09-23,8.083,22.238,7.491,175.16,98.44,0.0,1.988,37.2806,6.3875,336.84583333333336,106.66666666666669
US-Ha1,2019-09-24,5.60161,16.087,3.535,157.69,98.246,0.0,1.55,52.8585,17.2375,303.25,72.875
US-Ha1,2019-09-25,6.97245,13.938,4.922,215.221,98.568,0.0,1.472,45.7873,38.85,413.8875,112.41666666666669
US-Ha1,2019-09-26,4.49196,15.658,3.726,118.818,98.46,0.0,1.686,32.7847,-2.53333,228.4958333333333,49.708333333333336
US-Ha1,2019-09-27,6.98324,14.183,4.684,215.295,99.3,0.0,1.3,67.23,21.3333,414.0291666666667,106.0
US-Ha1,2019-09-28,7.15853,18.392,5.738,201.366,99.329,0.0,1.929,61.9435,26.1375,387.2416666666666,118.41666666666669
US-Ha1,2019-09-29,6.8378,15.896,6.853,208.373,99.896,0.0,2.434,77.9973,21.1542,400.7166666666667,102.20833333333331
US-Ha1,2019-09-30,5.46297,12.062,4.663,187.603,100.083,0.0,1.78,47.7837,45.8417,360.775,117.0
US-Ha1,2019-10-01,4.85832,16.058,1.992,95.342,99.053,0.0,2.001,17.3106,17.7438,183.35,54.208333333333336
US-Ha1,2019-10-02,3.01452,17.254,2.638,49.56,98.611,0.0,1.854,19.9106,8.00627,95.30833333333334,13.125
US-Ha1,2019-10-03,3.75599,7.225,1.372,54.531,99.438,0.0,1.837,19.845,3.72383,104.86666666666667,20.875
US-Ha1,2019-10-04,4.96426,8.396,2.383,146.614,99.326,0.0,2.43,52.8967,11.3095,281.95,68.79166666666667
US-Ha1,2019-10-05,5.77797,6.875,4.191,195.689,100.39,0.0,1.746,41.19,24.8229,376.325,89.95833333333333
US-Ha1,2019-10-06,2.54803,11.842,2.386,40.369,100.064,0.0,2.327,13.0486,-16.5875,77.63333333333334,8.458333333333334
US-Ha1,2019-10-07,1.52625,16.5,2.192,26.8,99.52,0.0,2.495,19.708,-32.726,51.5375,0.5416666666666666
US-Ha1,2019-10-08,3.50398,11.962,2.635,88.203,99.908,0.0,1.513,25.5177,-11.4263,169.6208333333333,21.33333333333333
US-Ha1,2019-10-09,2.62705,9.308,2.6,36.042,100.142,0.0,2.242,34.4873,-54.0875,69.3125,-14.916666666666666
US-Ha1,2019-10-10,3.80537,10.788,5.347,88.181,100.015,0.0,3.065,45.3386,-17.0417,169.57916666666668,36.875
US-Ha1,2019-10-11,3.98495,10.708,4.781,87.986,99.63,0.0,3.025,36.806,-5.175,169.20416666666668,39.75
US-Ha1,2019-10-12,3.3118,10.5,1.51,59.965,98.959,0.0,1.458,14.4395,14.2375,115.31666666666668,25.83333333333333
US-Ha1,2019-10-13,2.79696,11.658,4.51,138.411,99.157,0.0,1.405,41.6001,30.9,266.175,61.708333333333336
US-Ha1,2019-10-14,4.06243,12.254,4.12,145.342,98.953,0.0,1.287,32.0845,40.8958,279.50416666666666,71.75
US-Ha1,2019-10-15,3.2415,8.733,4.633,169.485,99.376,0.0,1.346,41.9379,44.1986,325.93333333333334,71.625
US-Ha1,2019-10-16,2.91806,9.896,2.762,93.964,98.463,0.0,2.746,23.4422,-0.339386,180.7,40.708333333333336
US-Ha1,2019-10-21,0.985596,10.904,4.236,161.805,99.291,0.0,1.718,11.7697,35.4952,311.1625,109.4
US-Ha1,2019-10-22,0.819003,9.725,1.637,51.961,99.307,0.0,2.692,2.02439,2.73333,99.925,22.125
US-Ha1,2019-10-23,0.849894,12.062,4.265,137.07,98.779,0.0,2.325,14.8611,25.1396,263.59583333333336,54.16666666666666
US-Ha1,2019-10-24,0.0523524,11.208,6.87,153.116,99.905,0.0,1.752,15.1997,21.6125,294.45416666666665,54.125
US-Ha1,2019-10-25,1.34414,10.367,3.43,53.556,99.947,0.0,0.802,9.84419,5.2125,102.99166666666667,10.5
US-Ha1,2019-10-26,1.04174,8.333,3.162,130.056,99.933,0.0,1.248,21.2291,38.5833,250.10833333333332,42.79166666666666
US-Ha1,2019-10-27,0.355251,6.979,0.872,9.501,99.234,0.0,2.71,4.10481,-14.8016,18.27083333333333,-11.416666666666666
US-Ha1,2019-10-28,1.13225,8.425,0.819,45.706,99.766,0.0,1.327,11.3071,28.8208,87.89583333333333,28.541666666666668
US-Ha1,2019-10-30,1.14117,13.058,1.562,53.064,99.78,0.0,1.052,10.6139,5.48944,102.04583333333332,20.8125
US-Ha1,2019-10-31,0.411903,17.342,1.109,14.125,98.603,0.0,3.829,3.52835,-50.8015,27.1625,-9.166666666666666
US-Ha1,2019-11-01,0.198951,7.767,3.807,138.485,98.757,0.0,4.002,74.3047,15.4692,266.31666666666666,44.583333333333336
US-Ha1,2019-11-02,1.12628,3.275,3.348,136.944,99.6,0.0,1.23,9.93139,39.4858,263.3541666666667,47.25
US-Ha1,2019-11-03,0.842413,4.454,3.545,120.148,99.362,0.0,1.655,23.981,32.825,231.05416666666665,39.54166666666666
US-Ha1,2019-11-04,1.47899,4.883,3.715,114.872,100.163,0.0,1.545,12.478,35.3292,220.9083333333333,43.41666666666666
US-Ha1,2019-11-05,0.934899,8.596,1.879,28.087,99.736,0.0,1.686,3.47219,-15.45,54.01250000000001,-14.625
US-Ha1,2019-11-06,1.25741,4.496,4.554,127.784,100.086,0.0,2.02,26.8568,40.9625,245.7375,32.5
US-Ha1,2019-11-07,0.198511,4.967,2.703,17.754,99.472,0.0,2.222,9.98787,-32.4307,34.14166666666667,-15.375
US-Ha1,2019-11-08,-2.19118,-3.529,1.552,81.361,99.392,0.0,3.149,53.5258,153.603,156.4625,2.833333333333333
US-Ha1,2019-11-09,0.183142,-3.175,2.252,125.602,99.901,0.0,1.763,16.2648,69.3252,241.54166666666663,35.666666666666664
US-Ha1,2019-11-10,0.510948,2.617,3.215,65.158,99.238,0.0,1.864,7.92627,2.57917,125.30416666666667,17.791666666666668
US-Ha1,2019-11-11,0.737963,5.212,2.492,28.524,99.321,0.0,1.59,5.0596,-0.270833,54.85416666666666,11.541666666666666
US-Ha1,2019-11-12,-0.619218,-1.483,0.714,9.663,98.566,0.0,2.691,8.29373,38.5585,18.58333333333333,-23.666666666666668
US-Ha1,2019-11-13,-0.839439,-8.333,1.678,129.84,99.868,0.0,2.457,22.8738,131.935,249.6916666666667,25.875
US-Ha1,2019-11-14,-0.274962,-3.937,1.414,47.09,100.354,0.0,1.33,2.79886,24.2308,90.55833333333334,2.6666666666666665
US-Ha1,2019-11-15,0.552745,2.183,3.122,118.928,99.607,0.0,2.159,7.92984,13.7958,228.70833333333331,32.708333333333336
US-Ha1,2019-11-16,0.367144,-3.938,3.032,123.773,100.599,0.0,2.896,11.9211,67.0115,238.025,19.08333333333333
US-Ha1,2019-11-17,0.183416,-2.95,1.733,64.539,100.296,0.0,2.26,6.25612,30.3009,124.1125,14.625
US-Ha1,2019-11-18,0.900425,0.983,0.796,32.294,98.654,0.0,2.442,2.69488,-2.2603,62.10416666666666,18.875
US-Ha1,2019-11-19,0.608286,1.95,0.217,26.258,98.382,0.0,0.9,2.11796,1.85024,50.49583333333334,13.541666666666666
US-Ha1,2019-11-20,0.543747,1.15,0.228,22.945,98.899,0.0,1.94,2.18048,-7.22523,44.125,5.083333333333333
US-Ha1,2019-11-21,0.984194,2.212,1.819,109.969,99.418,0.0,1.887,19.5685,23.6117,211.47916666666663,33.25
US-Ha1,2019-11-22,-0.197958,4.075,2.115,13.052,98.284,0.0,3.229,21.209,-55.6,25.100000000000005,-20.95833333333333
US-Ha1,2019-11-23,0.631338,0.575,3.1,109.635,98.766,0.0,2.194,17.6056,23.4417,210.8375,26.25
US-Ha1,2019-11-24,0.523616,1.308,0.492,8.903,97.288,0.0,3.098,0.21751,-20.8029,17.120833333333334,-5.458333333333333
US-Ha1,2019-11-25,1.07022,4.542,2.319,82.747,98.28,0.0,2.028,16.0301,-8.4125,159.12916666666666,17.458333333333332
US-Ha1,2019-11-26,0.727046,7.321,3.333,99.48,99.075,0.0,1.752,15.6731,7.7875,191.3083333333333,16.708333333333332
US-Ha1,2019-11-27,0.615774,7.125,1.784,45.623,98.652,0.0,2.04,5.45175,0.0729798,87.7375,7.666666666666667
US-Ha1,2019-11-28,0.432084,2.167,1.781,40.231,98.407,0.0,4.468,27.8097,-17.1167,77.36666666666667,-12.625
US-Ha1,2019-11-29,0.549418,-1.683,1.667,87.0,99.525,0.0,3.65,13.7133,30.2417,167.3083333333333,11.166666666666666
US-Ha1,2019-11-30,0.16098,-4.725,2.209,103.669,99.126,0.0,3.02,20.4656,12.9021,199.36250000000004,5.416666666666667
US-Ha1,2019-12-01,0.159905,-5.796,0.85,40.17,98.88,0.0,2.579,14.1018,-9.67544,77.25,-0.2916666666666667
US-Ha1,2019-12-02,0.0595295,-2.621,0.513,24.837,97.826,0.0,4.118,14.351,-23.7468,47.76250000000001,7.208333333333333
US-Ha1,2019-12-03,-0.0152221,-3.892,0.915,48.486,97.091,0.0,3.439,15.8394,-5.39834,93.24166666666667,32.857142857142854
US-Ha1,2019-12-06,-0.0969656,-2.646,1.116,22.254,99.124,0.0,1.946,11.6383,-22.5815,42.79583333333334,-11.166666666666666
US-Ha1,2019-12-07,0.0909904,-5.379,1.144,60.981,100.116,0.0,1.798,18.5394,2.38228,117.27083333333331,-21.916666666666668
US-Ha1,2019-12-08,-0.23684,-5.254,1.565,88.846,100.551,0.0,1.907,16.9205,10.3639,170.85833333333335,12.375
US-Ha1,2019-12-09,0.277101,6.875,0.724,14.696,99.115,0.0,2.907,0.946564,-43.8709,28.2625,0.35
US-Ha1,2019-12-11,-0.101327,-2.9,1.197,61.724,99.669,0.0,1.844,27.7351,-13.0933,118.7,-6.157894736842105
US-Ha1,2019-12-12,0.0594317,-5.717,1.51,90.374,101.158,0.0,1.825,23.0858,1.57917,173.79583333333335,6.708333333333333
US-Ha1,2019-12-13,0.243138,-0.2,0.636,19.075,100.45,0.0,2.266,0.0122602,-15.5974,36.68333333333334,1.3333333333333333
US-Ha1,2019-12-14,0.738169,7.871,0.244,24.258,97.367,0.0,2.721,9.15893,-41.4107,46.65,14.208333333333334
US-Ha1,2019-12-15,0.611804,1.658,2.573,32.812,97.955,0.0,4.248,37.732,-24.2625,63.1,-13.166666666666666
US-Ha1,2019-12-16,-0.112731,-4.054,1.993,45.682,99.718,0.0,2.082,25.6591,-3.19193,87.85000000000001,-10.875
US-Ha1,2019-12-17,-0.156755,-4.229,0.661,14.748,98.715,0.0,1.694,11.8727,-24.0878,28.3625,4.0
US-Ha1,2019-12-18,0.11344,-4.45,0.919,70.724,98.125,0.0,2.753,23.7516,5.57139,136.00833333333333,4.066666666666666
US-Ha1,2019-12-19,-0.100324,-12.158,1.446,106.407,99.319,0.0,3.533,10.2014,21.3985,204.6291666666667,30.428571428571427
US-Ha1,2019-12-20,-0.0458376,-9.746,1.188,104.123,100.631,0.0,2.681,14.591,17.9526,200.2375,9.041666666666666
US-Ha1,2019-12-21,-0.123825,-6.242,1.02,59.598,100.906,0.0,1.374,14.29,10.4096,114.6125,1.8333333333333333
US-Ha1,2019-12-22,-0.107163,-0.921,1.654,56.494,99.916,0.0,1.719,9.50832,-11.8586,108.64166666666668,-8.583333333333334
US-Ha1,2019-12-23,0.561613,5.496,3.359,96.62,99.08,0.0,2.319,0.64382,-24.3362,185.8083333333333,9.875
US-Ha1,2019-12-24,0.481796,1.463,3.0,94.417,99.466,0.0,2.626,9.57935,-6.05,181.57083333333333,-3.8333333333333335
US-Ha1,2019-12-25,0.417039,-0.758,2.228,84.47,99.793,0.0,1.116,2.92565,24.3542,162.44166666666666,11.75
US-Ha1,2019-12-26,0.55846,-0.138,1.618,46.434,100.29,0.0,1.84,2.29111,9.0375,89.29583333333333,18.58333333333333
US-Ha1,2019-12-27,0.098656,3.075,0.497,11.522,99.746,0.0,2.198,-2.69342,-27.3917,22.15833333333333,-8.708333333333334
US-Ha1,2019-12-28,0.353966,2.9,2.025,91.106,99.609,0.0,2.307,1.77641,-13.0153,175.20416666666668,2.6666666666666665
US-Ha1,2019-12-29,0.28853,0.346,1.828,74.148,99.733,0.0,1.176,2.64087,4.37857,142.59166666666667,14.291666666666666
US-Ha1,2019-12-30,-0.240025,-0.758,0.337,10.075,99.041,0.0,3.332,4.50954,-22.6746,19.375,2.375
US-Ha1,2019-12-31,-0.0230114,-0.4,0.217,30.977,97.954,0.0,1.967,6.99758,-14.4935,59.57083333333333,16.916666666666668
US-Ha1,2020-01-02,0.541194,-0.146,1.27,114.365,98.635,0.0,1.693,10.2132,-23.3927,219.9333333333333,-2.5416666666666665
US-Ha1,2020-01-03,0.761423,4.087,1.819,24.767,98.461,0.0,1.518,3.74177,-23.4417,47.62916666666666,6.416666666666667
US-Ha1,2020-01-04,0.494896,3.454,0.285,11.553,97.994,5.9,1.433,0.315644,-2.68514,22.21666666666667,4.75
US-Ha1,2020-01-05,-0.0872342,-1.433,1.27,66.564,98.174,0.3,3.134,36.9798,-10.2231,128.00833333333333,-1.875
US-Ha1,2020-01-06,0.0354817,-2.654,0.918,24.314,98.798,0.3,1.46,5.39141,-5.77917,46.75833333333333,-15.25
US-Ha1,2020-01-07,0.159682,-0.679,2.335,73.639,99.041,0.0,1.732,9.95076,5.22917,141.61249999999998,10.125
US-Ha1,2020-01-08,-0.0459175,-2.158,1.764,62.736,98.763,0.3,3.022,22.573,6.09278,120.64583333333331,0.375
US-Ha1,2020-01-09,-0.473756,-7.742,1.81,110.023,101.053,0.0,2.119,11.7353,42.4563,211.58333333333331,18.041666666666668
US-Ha1,2020-01-10,0.406594,1.446,1.443,37.689,100.698,0.0,2.774,-4.43342,-24.5458,72.47916666666667,5.0
US-Ha1,2020-01-11,0.644468,11.904,2.766,55.597,99.647,0.0,3.72,-7.19342,-55.2042,106.91666666666669,26.625
US-Ha1,2020-01-12,0.364742,10.4,2.933,90.534,99.106,2.9,3.626,25.6876,-17.9602,174.10416666666666,20.625
US-Ha1,2020-01-13,0.127582,-1.004,0.482,16.133,100.46,0.0,1.466,1.56099,2.1375,31.025,-6.458333333333333
US-Ha1,2020-01-14,0.291038,1.662,0.868,54.914,99.966,0.0,1.31,3.67262,8.37083,105.60416666666669,20.0
US-Ha1,2020-01-15,0.600375,2.642,1.751,63.644,99.39,0.0,1.54,12.5676,13.4905,122.39166666666668,-2.0416666666666665
US-Ha1,2020-01-16,0.432602,-0.675,1.041,28.788,98.687,8.4,2.901,10.672,-20.4165,55.36249999999999,-2.208333333333333
US-Ha1,2020-01-17,-0.0998408,-11.275,1.396,122.536,100.61,0.0,3.816,18.9948,55.9724,235.64583333333331,11.0
US-Ha1,2020-01-18,-0.469451,-11.4,0.765,39.984,100.061,10.3,1.989,5.99167,5.14972,76.89166666666667,9.958333333333334
US-Ha1,2020-01-19,0.139563,-2.854,1.199,87.642,98.096,2.1,2.777,20.4644,13.3361,168.54166666666666,25.791666666666668
US-Ha1,2020-01-20,0.0656761,-9.738,1.483,125.866,99.597,0.0,2.852,13.7735,47.1819,242.05,21.041666666666668
US-Ha1,2020-01-21,-0.373845,-9.617,1.554,119.57,100.303,0.0,1.815,9.77222,46.6884,229.9416666666667,22.916666666666668
US-Ha1,2020-01-22,-0.108098,-5.033,1.747,121.19,100.391,0.0,1.225,3.32692,31.4338,233.0583333333333,31.5
US-Ha1,2020-01-23,-0.159892,0.183,3.459,98.191,100.241,0.0,1.411,5.00583,-2.1375,188.82916666666668,19.83333333333333
US-Ha1,2020-01-24,0.327302,2.188,3.448,104.106,100.34,0.0,1.9,1.26463,14.05,200.20416666666665,28.25
US-Ha1,2020-01-25,0.00409756,2.129,0.481,16.404,99.339,17.1,3.955,-2.85501,-33.2502,31.54583333333333,-2.25
US-Ha1,2020-01-26,0.28378,2.363,1.209,83.529,98.064,0.3,2.195,11.9961,11.8564,160.63333333333333,27.625
US-Ha1,2020-01-27,0.389899,1.479,1.7,48.744,97.805,0.0,1.996,7.7116,6.09583,93.7375,14.041666666666666
US-Ha1,2020-01-28,0.136517,-0.283,1.703,45.988,98.268,0.0,2.335,15.441,21.4625,88.4375,13.0
US-Ha1,2020-01-29,-0.185466,-3.05,2.404,132.594,99.137,0.0,2.757,14.2019,48.8383,254.9875,36.5
US-Ha1,2020-01-30,0.0665018,-5.817,2.352,132.234,100.017,0.0,1.181,8.08137,42.7,254.29583333333332,34.291666666666664
US-Ha1,2020-01-31,0.380785,-1.521,1.836,84.299,100.005,0.0,1.438,3.423,22.0292,162.11249999999998,29.25
US-Ha1,2020-02-01,0.521929,0.358,0.381,18.371,98.739,0.0,0.822,0.720965,3.47083,35.329166666666666,6.666666666666667
US-Ha1,2020-02-02,0.380268,-0.104,1.613,67.918,97.505,0.0,1.556,12.9198,30.6375,130.61249999999998,21.416666666666668
US-Ha1,2020-02-03,0.291165,1.146,1.608,55.792,98.287,0.0,1.739,2.58213,-6.8151,107.29166666666669,-3.583333333333333
US-Ha1,2020-02-04,0.268745,3.463,2.481,56.541,98.464,0.0,1.486,1.99136,0.770833,108.73333333333332,24.20833333333333
US-Ha1,2020-02-05,0.251889,0.412,2.74,60.075,99.02,1.2,1.776,17.367,8.81159,115.52916666666668,0.1666666666666666
US-Ha1,2020-02-06,0.30644,-1.55,0.57,16.729,98.087,11.1,2.151,6.39515,-11.0579,32.170833333333334,12.791666666666666
US-Ha1,2020-02-07,0.170493,-1.696,0.362,20.822,96.345,12.6,2.698,5.3735,-11.4329,40.04166666666666,2.333333333333333
US-Ha1,2020-02-08,-0.0359898,-7.179,1.037,108.938,99.226,0.0,2.986,13.6166,37.7394,209.4958333333333,-30.08333333333333
US-Ha1,2020-02-09,0.0798074,-5.775,0.755,84.433,100.617,0.6,1.04,1.77672,14.2458,162.37083333333334,2.5
US-Ha1,2020-02-10,-0.0610853,1.671,0.288,12.12,99.508,15.0,2.629,2.08694,-51.1066,23.308333333333334,-14.5
US-Ha1,2020-02-11,0.102372,1.383,0.2,20.217,98.835,1.7,1.247,1.57496,-7.50996,38.87916666666667,6.625
US-Ha1,2020-02-12,0.319181,0.742,2.642,129.569,99.227,0.0,2.5,30.9394,29.3625,249.17083333333332,49.125
US-Ha1,2020-02-13,0.16273,0.821,0.582,21.528,98.122,19.5,1.377,6.19317,-31.3026,41.4,-2.083333333333333
US-Ha1,2020-02-14,-0.358341,-7.875,1.292,146.924,99.743,0.0,2.87,37.3132,87.2833,282.5458333333333,49.75
US-Ha1,2020-02-15,0.167152,-10.371,1.521,175.058,100.596,0.0,1.935,11.48,53.5417,336.65,62.833333333333336
US-Ha1,2020-02-16,0.742211,-1.488,2.198,96.815,99.444,0.0,1.935,7.76097,19.2862,186.1833333333333,38.16666666666666
US-Ha1,2020-02-17,0.212828,-0.175,2.684,163.345,99.823,0.0,1.971,22.1874,62.1,314.125,53.75
US-Ha1,2020-02-18,0.0868639,-1.488,1.128,26.947,99.844,9.8,2.208,5.65091,-17.2143,51.820833333333326,9.291666666666666
US-Ha1,2020-02-19,0.355033,-0.471,2.342,149.288,99.456,0.0,3.372,20.4222,48.0667,287.09166666666664,32.875
US-Ha1,2020-02-20,-0.0553452,-6.354,1.925,142.699,100.248,0.0,2.104,21.7719,63.5708,274.4208333333333,39.333333333333336
US-Ha1,2020-02-21,0.133407,-7.425,2.247,184.602,100.269,0.0,1.783,12.4473,68.9417,355.00416666666666,63.16666666666666
US-Ha1,2020-02-22,0.111835,-1.104,3.269,177.439,99.553,0.0,2.445,19.2323,50.6333,341.2291666666667,62.25
US-Ha1,2020-02-23,0.335556,3.854,4.848,175.361,99.423,0.0,1.785,8.46191,38.5292,337.2333333333333,69.0
US-Ha1,2020-02-24,0.702676,6.804,6.754,177.786,99.067,0.0,1.822,8.04262,32.1667,341.8958333333333,77.16666666666667
US-Ha1,2020-02-25,0.283807,7.421,5.058,81.841,98.739,2.1,0.94,1.78819,15.2458,157.38750000000002,44.16666666666666
US-Ha1,2020-02-26,0.396949,4.983,1.783,75.292,98.859,0.6,2.038,11.2364,5.5337,144.79166666666666,39.625
US-Ha1,2020-02-27,0.182638,1.075,1.337,67.548,97.233,18.5,4.582,37.1389,4.15691,129.9,32.875
US-Ha1,2020-02-28,0.20918,-3.354,2.766,129.341,98.093,0.0,2.945,24.1059,56.7667,248.73333333333332,48.66666666666666
US-Ha1,2020-02-29,0.0369725,-5.412,2.046,160.262,98.378,0.0,2.48,26.8887,84.3458,308.1958333333333,50.66666666666666
US-Ha1,2020-03-01,-0.337054,-6.067,2.062,181.974,99.169,0.0,2.096,21.1145,91.3,349.95,63.16666666666666
US-Ha1,2020-03-02,-0.342607,3.958,4.123,144.281,98.872,0.0,2.23,8.09376,22.325,277.46250000000003,79.0
US-Ha1,2020-03-03,1.01497,9.817,4.046,155.738,97.816,5.7,2.051,3.10945,31.5442,299.49583333333334,91.04166666666669
US-Ha1,2020-03-04,0.50496,4.525,3.47,73.333,97.722,1.1,3.798,31.7601,-22.4408,141.025,15.458333333333334
US-Ha1,2020-03-05,0.847673,3.354,4.147,209.608,99.076,0.0,2.197,22.7968,92.3792,403.0916666666667,89.45833333333333
US-Ha1,2020-03-06,0.611394,2.729,3.646,145.86,98.89,0.0,2.486,9.645,43.2458,280.5,69.83333333333333
US-Ha1,2020-03-07,0.596055,-0.333,3.925,210.669,99.449,0.0,3.482,20.0333,101.417,405.1333333333334,90.08333333333331
US-Ha1,2020-03-08,0.945804,3.954,5.869,213.358,100.098,0.0,2.32,16.2586,79.0542,410.3041666666666,93.625
US-Ha1,2020-03-09,0.944502,12.954,11.946,208.249,99.785,0.0,2.16,18.8539,52.15,400.4791666666667,95.70833333333331
US-Ha1,2020-03-10,0.516337,13.613,8.46,97.597,98.936,1.2,2.344,11.2193,4.71667,187.6875,28.5
US-Ha1,2020-03-11,1.17209,5.383,4.275,170.768,99.222,0.0,1.77,24.9239,69.6142,328.40000000000003,70.95833333333333
US-Ha1,2020-03-12,0.765383,2.596,2.853,54.615,99.627,0.8,1.932,4.29402,13.9306,105.02916666666664,24.125
US-Ha1,2020-03-13,-0.162498,6.246,1.829,34.181,98.713,17.0,3.365,13.5067,-59.3125,65.73333333333333,-6.708333333333333
US-Ha1,2020-03-14,1.34082,3.846,4.107,204.774,99.656,0.0,3.189,49.1401,105.271,393.79583333333335,94.29166666666669
US-Ha1,2020-03-15,1.43861,1.596,4.752,238.099,100.443,0.0,2.506,26.4227,112.967,457.8833333333334,110.54166666666669
US-Ha1,2020-03-16,0.880154,-1.829,3.416,229.318,100.894,0.0,1.962,6.96598,87.0708,440.9958333333333,112.70833333333331
US-Ha1,2020-03-17,0.659746,2.0,1.29,49.74,99.694,0.0,2.498,8.0338,-5.86667,95.65416666666664,13.041666666666666
US-Ha1,2020-03-18,1.23189,5.529,6.322,223.481,100.371,0.0,1.565,26.3622,87.9458,429.7708333333333,113.20833333333331
US-Ha1,2020-03-19,0.895093,2.892,0.999,57.737,100.07,14.2,2.007,14.1827,-2.18101,111.03333333333336,27.70833333333333
US-Ha1,2020-03-20,0.622376,8.575,1.29,55.904,98.672,2.5,2.874,19.3104,-23.344,107.50833333333333,24.625
US-Ha1,2020-03-21,1.11944,2.587,4.422,241.295,99.938,0.0,3.083,47.4245,97.1125,464.0291666666667,114.75
US-Ha1,2020-03-22,0.842876,-1.654,3.877,255.379,101.196,0.0,1.723,11.3462,96.7875,491.1125,124.08333333333331
US-Ha1,2020-03-23,0.354369,-1.458,1.314,52.672,100.384,32.5,3.035,9.15173,-10.4089,101.29166666666669,28.541666666666668
US-Ha1,2020-03-24,1.39874,1.271,0.245,164.682,99.419,1.5,2.367,16.7497,35.939,316.6958333333334,85.29166666666667
US-Ha1,2020-03-25,1.17094,1.312,1.261,91.165,99.564,0.0,2.241,7.88386,14.3708,175.31666666666663,34.375
US-Ha1,2020-03-26,1.56905,5.488,4.213,250.948,98.883,0.0,1.587,14.3693,74.8875,482.5916666666667,134.375
US-Ha1,2020-03-27,1.23013,9.292,6.968,264.875,98.582,0.0,2.433,36.7295,86.5167,509.375,139.29166666666666
US-Ha1,2020-03-28,1.37349,6.379,5.342,116.95,99.533,4.5,1.366,16.6393,23.9231,224.90416666666667,44.625
US-Ha1,2020-03-29,0.26277,4.133,0.313,19.654,99.244,12.4,3.306,4.42907,-15.2019,37.79583333333333,5.875
US-Ha1,2020-03-30,0.73882,1.75,0.267,43.713,99.004,3.5,2.35,8.52827,11.8767,84.0625,20.45833333333333
US-Ha1,2020-03-31,1.18996,1.446,1.561,135.997,99.111,0.0,1.719,25.6534,36.9333,261.5333333333333,49.958333333333336
US-Ha1,2020-04-01,1.17729,3.079,3.063,187.248,98.397,0.0,2.363,21.7041,51.3583,360.0916666666667,90.91666666666669
US-Ha1,2020-04-02,1.39356,3.392,2.013,163.85,97.755,6.2,4.445,29.2556,72.1189,315.09583333333336,88.0
US-Ha1,2020-04-03,1.54352,5.092,0.432,72.516,98.057,15.1,3.782,16.8631,-24.231,139.45416666666665,35.041666666666664
US-Ha1,2020-04-04,1.30887,6.679,2.143,126.226,99.041,0.3,1.645,27.6791,41.3544,242.74166666666667,75.16666666666667
US-Ha1,2020-04-05,1.26915,8.808,2.578,104.555,99.068,0.0,1.18,19.7077,36.8753,201.0666666666667,58.125
US-Ha1,2020-04-06,2.01086,8.438,3.908,284.007,98.561,0.0,2.216,37.0886,114.329,546.1666666666666,233.46666666666667
US-Ha1,2020-04-15,1.40914,4.083,4.981,256.2,98.71,0.0,2.119,44.5261,159.545,492.69166666666666,139.83333333333334
US-Ha1,2020-04-16,1.13788,1.279,3.367,169.004,99.128,1.7,2.208,52.0229,81.0204,325.0083333333333,77.75
US-Ha1,2020-04-17,1.47329,2.758,4.256,245.007,99.377,1.4,2.391,24.6785,131.508,471.1666666666667,135.75
US-Ha1,2020-04-18,0.296838,1.333,0.725,62.205,98.486,10.3,2.042,19.6051,-3.81063,119.625,9.130434782608695
US-Ha1,2020-04-19,1.60095,7.012,4.973,295.068,98.235,0.0,2.42,40.531,99.1208,567.4375,172.66666666666666
US-Ha1,2020-04-20,1.90035,6.404,5.017,200.987,97.939,0.0,1.724,26.51,69.7417,386.5125,93.33333333333331
US-Ha1,2020-04-21,0.890487,3.792,1.659,64.872,97.578,13.7,2.746,18.521,-12.5059,124.75416666666668,5.791666666666667
US-Ha1,2020-04-22,0.837287,0.379,3.537,232.119,98.178,0.0,4.197,61.4382,129.521,446.3833333333334,113.04166666666669
